Accno	Trimpoints Used	Used Trimmed Length	Orig Trimpoints	Orig Trimmed Length	Raw Length
HSKHDBE02I63UD	55-154	100	15-154	140	553
HSKHDBE02FT19E	54-347	294	15-347	333	361
HSKHDBE02HC496	59-440	382	15-459	445	473
HSKHDBE02HCNF6	55-375	321	15-375	361	542
HSKHDBE02JJR0C	62-313	252	15-313	299	522
HSKHDBE02FP063	56-368	313	15-368	354	525
HSKHDBE02HJIBK	58-148	91	15-157	143	531
HSKHDBE02FSZH7	59-440	382	15-440	426	507
HSKHDBE02GT6QH	55-155	101	15-155	141	574
HSKHDBE02I8BOC	59-349	291	15-392	378	439
HSKHDBE02FSMMI	57-377	321	15-377	363	517
HSKHDBE02JPJW1	55-333	279	15-333	319	533
HSKHDBE02JSU3B	61-417	357	15-417	403	521
HSKHDBE02H9ORE	61-271	211	15-271	257	536
HSKHDBE02GQ4N2	59-249	191	15-249	235	566
HSKHDBE02I1EEQ	55-387	333	15-387	373	531
HSKHDBE02GK7EG	57-301	245	15-327	313	529
HSKHDBE02ICNXM	55-317	263	15-323	309	558
HSKHDBE02I6OIP	93-382	290	15-382	368	535
HSKHDBE02G9UIQ	38-53	16	15-53	39	823
HSKHDBE02JTRZB	56-316	261	15-316	302	561
HSKHDBE02F6LOQ	59-397	339	15-397	383	535
HSKHDBE02F881C	59-433	375	15-433	419	527
HSKHDBE02GJPEZ	61-151	91	15-151	137	583
HSKHDBE02IL0FN	59-378	320	15-413	399	530
HSKHDBE02F6L2K	89-325	237	15-325	311	572
HSKHDBE02IU9SC	61-465	405	15-484	470	517
HSKHDBE02JU76R	56-230	175	15-230	216	515
HSKHDBE02HKV3C	57-247	191	15-247	233	547
HSKHDBE02GGFIV	57-493	437	15-493	479	534
HSKHDBE02FJODS	59-420	362	15-420	406	517
HSKHDBE02GVMC9	59-442	384	15-450	436	513
HSKHDBE02G5XN1	58-404	347	15-414	400	527
HSKHDBE02FXQ06	60-263	204	15-263	249	521
HSKHDBE02GM169	56-408	353	15-408	394	494
HSKHDBE02IKAP3	58-378	321	15-378	364	513
HSKHDBE02IU4EQ	55-332	278	15-332	318	522
HSKHDBE02HBEIS	62-300	239	15-300	286	511
HSKHDBE02JX8QD	56-378	323	15-378	364	508
HSKHDBE02JPX6J	53-53	1	15-53	39	506
HSKHDBE02FKTF5	56-472	417	15-472	458	516
HSKHDBE02HLLLV	56-385	330	15-385	371	507
HSKHDBE02HE46A	57-242	186	15-242	228	644
HSKHDBE02IS1IR	56-407	352	15-407	393	545
HSKHDBE02GFA5H	53-198	146	15-198	184	671
HSKHDBE02GN5QM	93-331	239	15-346	332	533
HSKHDBE02GKKE7	55-73	19	15-73	59	752
HSKHDBE02F72FU	54-432	379	15-432	418	526
HSKHDBE02FGO7N	59-493	435	15-493	479	534
HSKHDBE02JJCC9	57-94	38	15-94	80	597
HSKHDBE02JETGJ	59-385	327	15-444	430	477
HSKHDBE02FXNZZ	55-315	261	15-315	301	531
HSKHDBE02J2FZ8	57-432	376	15-432	418	444
HSKHDBE02F0VCA	56-406	351	15-406	392	522
HSKHDBE02FLB3M	54-345	292	15-345	331	513
HSKHDBE02JHFI1	56-357	302	15-357	343	555
HSKHDBE02JH6XS	55-324	270	14-324	311	526
HSKHDBE02HI40R	61-465	405	15-465	451	472
HSKHDBE02G9SNA	93-459	367	15-459	445	528
HSKHDBE02F6GSS	51-51	1	15-51	37	585
HSKHDBE02GZSN6	58-421	364	15-421	407	551
HSKHDBE02JZS3U	59-151	93	15-151	137	535
HSKHDBE02F30MN	56-416	361	15-416	402	500
HSKHDBE02IRV98	59-434	376	15-434	420	514
HSKHDBE02IIDVI	59-282	224	15-282	268	541
HSKHDBE02IZG96	35-35	1	15-70	56	702
HSKHDBE02JAMSF	57-417	361	15-417	403	552
HSKHDBE02GRLWP	59-419	361	15-419	405	497
HSKHDBE02JEZEF	56-325	270	15-325	311	519
HSKHDBE02H4KZO	56-309	254	15-309	295	603
HSKHDBE02GL0WB	59-141	83	15-141	127	568
HSKHDBE02J0QBU	55-323	269	15-323	309	535
HSKHDBE02H1T66	62-324	263	15-324	310	524
HSKHDBE02F3MYB	61-464	404	15-464	450	472
HSKHDBE02IX5AE	54-316	263	15-316	302	519
HSKHDBE02JM6HA	56-370	315	15-370	356	518
HSKHDBE02FT14T	56-361	306	15-443	429	480
HSKHDBE02F992V	59-367	309	15-367	353	522
HSKHDBE02H0RFK	56-477	422	15-477	463	498
HSKHDBE02GC5RW	56-371	316	15-371	357	504
HSKHDBE02FR15M	56-380	325	15-380	366	518
HSKHDBE02F09ZY	54-327	274	15-327	313	519
HSKHDBE02F4VA1	58-366	309	15-366	352	517
HSKHDBE02ISICG	57-425	369	15-425	411	519
HSKHDBE02JBKI3	59-443	385	15-443	429	518
HSKHDBE02I5RXB	54-402	349	15-402	388	529
HSKHDBE02HP9Y8	59-437	379	15-437	423	515
HSKHDBE02GQVXM	59-80	22	15-80	66	643
HSKHDBE02IJJ9O	58-265	208	15-265	251	567
HSKHDBE02JHM2Q	54-82	29	15-82	68	573
HSKHDBE02GXN5Z	55-394	340	15-394	380	523
HSKHDBE02I0P99	61-354	294	15-354	340	516
HSKHDBE02GGFO2	53-357	305	15-357	343	542
HSKHDBE02I55UR	56-109	54	15-109	95	778
HSKHDBE02F0FQ7	56-185	130	15-185	171	633
HSKHDBE02HZODG	57-58	2	15-58	44	459
HSKHDBE02F2CHK	58-306	249	15-306	292	560
HSKHDBE02HNJVV	59-451	393	15-451	437	503
HSKHDBE02I4G8T	56-220	165	15-220	206	650
HSKHDBE02G0Q6C	57-457	401	15-457	443	497
HSKHDBE02IG8OS	54-344	291	15-344	330	524
HSKHDBE02JIKLS	57-86	30	15-122	108	616
HSKHDBE02GSLIH	56-385	330	15-385	371	506
HSKHDBE02INRYE	57-321	265	15-321	307	504
HSKHDBE02JROV4	58-385	328	15-385	371	512
HSKHDBE02GLH9V	56-361	306	15-361	347	531
HSKHDBE02GRIS0	59-468	410	15-468	454	529
HSKHDBE02GKB0E	57-310	254	15-310	296	504
HSKHDBE02JFFEH	54-173	120	15-173	159	578
HSKHDBE02HFGCU	54-402	349	15-402	388	525
HSKHDBE02GCZLI	60-383	324	15-416	402	477
HSKHDBE02GVR2G	58-178	121	15-191	177	569
HSKHDBE02IYZ02	36-36	1	15-65	51	431
HSKHDBE02JX02U	61-364	304	15-364	350	528
HSKHDBE02JIQYZ	58-344	287	15-344	330	505
HSKHDBE02HJ2RK	57-475	419	15-475	461	538
HSKHDBE02GJ2R6	56-341	286	15-341	327	567
HSKHDBE02FSFZI	56-283	228	15-283	269	545
HSKHDBE02GWZHC	58-365	308	15-365	351	517
HSKHDBE02IB0UK	93-381	289	15-381	367	523
HSKHDBE02F7LL4	56-369	314	15-369	355	505
HSKHDBE02ISYY0	62-386	325	15-386	372	524
HSKHDBE02HV9Y3	57-421	365	15-421	407	573
HSKHDBE02HD3NY	57-489	433	15-489	475	539
HSKHDBE02IO00F	55-386	332	15-386	372	524
HSKHDBE02JB42W	37-89	53	15-89	75	640
HSKHDBE02J4I60	62-225	164	15-225	211	531
HSKHDBE02GYKGX	55-327	273	15-327	313	519
HSKHDBE02F8ANN	56-393	338	15-393	379	548
HSKHDBE02JXNBH	93-248	156	15-248	234	554
HSKHDBE02HWIL5	58-376	319	15-394	380	523
HSKHDBE02HYRHE	53-356	304	15-356	342	544
HSKHDBE02JXNFM	56-311	256	15-311	297	527
HSKHDBE02FMRY5	60-430	371	15-432	418	493
HSKHDBE02FXUL3	58-337	280	15-337	323	538
HSKHDBE02HA3F0	54-113	60	15-113	99	470
HSKHDBE02G5Y6L	62-249	188	15-249	235	587
HSKHDBE02FW69G	60-383	324	15-383	369	501
HSKHDBE02JLUCW	54-270	217	15-270	256	557
HSKHDBE02J6AQ8	56-345	290	15-345	331	521
HSKHDBE02JE3OQ	56-387	332	15-387	373	524
HSKHDBE02G6BNB	59-347	289	15-347	333	525
HSKHDBE02FY4AS	58-208	151	15-208	194	567
HSKHDBE02JLHMI	61-464	404	15-464	450	468
HSKHDBE02GXKAQ	55-425	371	15-425	411	509
HSKHDBE02G0P6D	57-368	312	15-368	354	533
HSKHDBE02IGI9G	54-70	17	16-70	55	526
HSKHDBE02JI5YJ	59-334	276	15-334	320	509
HSKHDBE02FR5BG	59-404	346	15-404	390	514
HSKHDBE02I4Y3O	55-386	332	15-386	372	549
HSKHDBE02HZ981	59-332	274	15-340	326	507
HSKHDBE02H56XA	61-222	162	15-222	208	545
HSKHDBE02F4RIU	57-360	304	15-360	346	533
HSKHDBE02IO36K	56-300	245	15-300	286	528
HSKHDBE02HKSYJ	55-181	127	15-181	167	516
HSKHDBE02I4VN0	58-289	232	15-289	275	545
HSKHDBE02G9ATS	56-394	339	15-394	380	566
HSKHDBE02GCRNB	59-378	320	15-415	401	531
HSKHDBE02GANQX	59-378	320	15-380	366	522
HSKHDBE02JKEAJ	57-282	226	15-282	268	557
HSKHDBE02FZZXM	56-398	343	15-398	384	515
HSKHDBE02HPHRT	57-298	242	15-298	284	543
HSKHDBE02G5X9M	59-426	368	15-426	412	507
HSKHDBE02GNZIY	54-330	277	15-330	316	510
HSKHDBE02HFI7U	58-340	283	15-340	326	513
HSKHDBE02FN0ZZ	54-174	121	15-174	160	626
HSKHDBE02GPYWH	56-329	274	15-329	315	527
HSKHDBE02GOL8T	55-231	177	15-231	217	232
HSKHDBE02IK7NO	57-295	239	15-326	312	539
HSKHDBE02GNYBP	57-400	344	15-400	386	543
HSKHDBE02GNZUM	36-36	1	15-67	53	500
HSKHDBE02JYBAG	56-398	343	15-398	384	489
HSKHDBE02JL80U	55-55	1	15-55	41	549
HSKHDBE02FY2BC	56-415	360	15-415	401	520
HSKHDBE02FYEHU	55-277	223	15-286	272	621
HSKHDBE02JM19Z	58-374	317	15-404	390	511
HSKHDBE02G3QIS	56-419	364	15-419	405	572
HSKHDBE02I6QG6	58-335	278	15-335	321	509
HSKHDBE02JRELT	57-363	307	15-363	349	374
HSKHDBE02I6XC9	55-55	1	15-55	41	549
HSKHDBE02JQ6C3	59-357	299	15-357	343	522
HSKHDBE02JZXP1	59-286	228	15-286	272	530
HSKHDBE02GXS5Y	56-396	341	15-396	382	501
HSKHDBE02FOC4Z	58-296	239	15-296	282	559
HSKHDBE02HIPCY	36-36	1	15-62	48	352
HSKHDBE02HT0YB	36-36	1	15-74	60	525
HSKHDBE02IWW9O	55-300	246	15-300	286	564
HSKHDBE02H13AK	48-48	1	15-48	34	530
HSKHDBE02HOXCV	60-382	323	15-382	368	502
HSKHDBE02IC671	60-333	274	15-333	319	490
HSKHDBE02GQ3G6	56-368	313	15-368	354	600
HSKHDBE02G0ZWB	56-414	359	15-414	400	566
HSKHDBE02G4XJU	61-391	331	15-391	377	522
HSKHDBE02HJ8NR	54-390	337	15-390	376	504
HSKHDBE02H4EF3	57-297	241	15-328	314	533
HSKHDBE02ISXA7	59-368	310	15-368	354	616
HSKHDBE02HFF9S	59-321	263	15-321	307	521
HSKHDBE02HJE4Y	56-392	337	15-392	378	531
HSKHDBE02FKW4J	58-291	234	15-347	333	377
HSKHDBE02GUL5F	57-454	398	15-454	440	523
HSKHDBE02JJ0OY	62-279	218	15-279	265	528
HSKHDBE02HE3BM	60-364	305	15-364	350	498
HSKHDBE02FXSPI	57-93	37	15-93	79	502
HSKHDBE02F06KB	58-269	212	15-269	255	272
HSKHDBE02F03UT	36-36	1	15-61	47	749
HSKHDBE02JJS9J	53-357	305	15-357	343	547
HSKHDBE02IIIA1	93-400	308	15-400	386	526
HSKHDBE02F1NO9	56-473	418	15-473	459	493
HSKHDBE02H1MPK	61-391	331	15-391	377	497
HSKHDBE02FV2H9	57-386	330	15-386	372	538
HSKHDBE02HH8K7	93-519	427	15-519	505	523
HSKHDBE02IH5KS	55-332	278	15-332	318	570
HSKHDBE02HRONH	56-423	368	15-423	409	630
HSKHDBE02HVB51	57-383	327	15-383	369	496
HSKHDBE02JVB9B	57-345	289	15-345	331	527
HSKHDBE02F89EL	56-94	39	15-94	80	933
HSKHDBE02FNGBD	56-318	263	15-318	304	636
HSKHDBE02GMLIL	57-96	40	15-96	82	541
HSKHDBE02HAJI8	56-329	274	15-329	315	532
HSKHDBE02IV922	59-322	264	15-378	364	399
HSKHDBE02J67J6	58-138	81	15-138	124	529
HSKHDBE02HNGMZ	61-339	279	15-339	325	520
HSKHDBE02JI4SK	56-369	314	15-369	355	496
HSKHDBE02GH0UV	56-414	359	15-428	414	522
HSKHDBE02HLLI5	54-433	380	15-433	419	512
HSKHDBE02I3UE0	50-50	1	15-50	36	558
HSKHDBE02GFXLF	57-347	291	15-347	333	368
HSKHDBE02G4DSR	57-287	231	15-287	273	558
HSKHDBE02GUCDD	74-251	178	15-251	237	617
HSKHDBE02F9GIN	57-371	315	15-406	392	508
HSKHDBE02IN0VG	57-310	254	15-310	296	531
HSKHDBE02GU0V4	56-383	328	15-383	369	517
HSKHDBE02GSWBD	58-454	397	15-454	440	465
HSKHDBE02G6A4Q	54-400	347	15-400	386	514
HSKHDBE02F168W	56-228	173	15-228	214	642
HSKHDBE02I4XGM	55-266	212	15-266	252	285
HSKHDBE02FTOWX	58-336	279	15-336	322	524
HSKHDBE02IG96M	62-356	295	15-356	342	526
HSKHDBE02HCGOD	57-464	408	15-475	461	541
HSKHDBE02HSFJ7	54-205	152	15-248	234	591
HSKHDBE02HHAZD	55-181	127	15-181	167	528
HSKHDBE02JJNRK	56-65	10	15-65	51	987
HSKHDBE02GEWV0	56-365	310	15-365	351	526
HSKHDBE02HBFXO	55-370	316	15-370	356	527
HSKHDBE02HOT36	54-265	212	15-296	282	541
HSKHDBE02F10IX	58-380	323	15-380	366	474
HSKHDBE02F3S05	56-365	310	15-365	351	515
HSKHDBE02G9K1C	59-231	173	15-231	217	566
HSKHDBE02JST8S	59-340	282	15-340	326	528
HSKHDBE02IIS94	53-350	298	15-350	336	549
HSKHDBE02H0QPM	56-409	354	15-409	395	490
HSKHDBE02I98FC	55-179	125	15-179	165	520
HSKHDBE02IFO86	59-158	100	15-158	144	812
HSKHDBE02GT9CI	56-390	335	15-390	376	524
HSKHDBE02J0EJ2	55-277	223	15-305	291	519
HSKHDBE02ITYRX	59-378	320	15-401	387	520
HSKHDBE02FJWRU	55-398	344	15-398	384	517
HSKHDBE02HSDXJ	58-147	90	15-166	152	394
HSKHDBE02GN1M8	56-455	400	15-455	441	524
HSKHDBE02JVBE5	54-467	414	15-467	453	514
HSKHDBE02FE6SD	57-76	20	15-76	62	792
HSKHDBE02GM5XH	57-378	322	15-378	364	533
HSKHDBE02FYUZK	55-373	319	15-373	359	530
HSKHDBE02JH09E	59-334	276	15-352	338	585
HSKHDBE02HVOIT	59-227	169	15-227	213	521
HSKHDBE02GP5SL	57-399	343	15-399	385	544
HSKHDBE02HFAAE	56-354	299	15-354	340	589
HSKHDBE02HNCBI	56-461	406	15-461	447	480
HSKHDBE02I4R4N	35-35	1	14-68	55	512
HSKHDBE02FKKEO	59-411	353	15-411	397	512
HSKHDBE02GVGK1	58-64	7	15-64	50	604
HSKHDBE02G2HQ3	55-396	342	15-396	382	513
HSKHDBE02IHNS1	55-266	212	15-287	273	546
HSKHDBE02GU38R	54-346	293	15-346	332	509
HSKHDBE02ILTC1	58-229	172	15-260	246	575
HSKHDBE02GCVD3	61-101	41	15-101	87	522
HSKHDBE02I4FCK	59-97	39	15-97	83	859
HSKHDBE02JTXWI	55-355	301	15-355	341	540
HSKHDBE02H9A2Q	56-338	283	15-338	324	553
HSKHDBE02JW6R9	55-390	336	15-390	376	525
HSKHDBE02ID362	57-484	428	15-484	470	537
HSKHDBE02GJ169	55-333	279	15-333	319	521
HSKHDBE02HYK2H	60-340	281	15-342	328	565
HSKHDBE02HHR5Q	51-51	1	15-51	37	568
HSKHDBE02HUN0V	56-122	67	15-122	108	535
HSKHDBE02GICGI	61-364	304	15-364	350	523
HSKHDBE02HKQ4G	59-373	315	15-373	359	534
HSKHDBE02JU3O6	57-313	257	15-313	299	598
HSKHDBE02JAHK9	48-48	1	15-48	34	647
HSKHDBE02FJLAZ	59-203	145	15-203	189	583
HSKHDBE02GY4F6	56-172	117	15-172	158	524
HSKHDBE02IAGB3	44-44	1	15-44	30	631
HSKHDBE02I9826	55-113	59	15-113	99	551
HSKHDBE02IFC5J	56-362	307	15-362	348	503
HSKHDBE02JN6SV	59-388	330	15-388	374	510
HSKHDBE02JNLNK	56-344	289	15-344	330	531
HSKHDBE02G2HTC	56-385	330	15-385	371	492
HSKHDBE02F9JR3	56-350	295	15-350	336	523
HSKHDBE02H3FGG	57-264	208	15-264	250	531
HSKHDBE02JVPJR	56-393	338	15-393	379	496
HSKHDBE02J10SX	59-150	92	15-150	136	569
HSKHDBE02GSA9H	56-352	297	15-352	338	507
HSKHDBE02HNR2Y	59-378	320	15-380	366	530
HSKHDBE02F9E7E	54-369	316	15-369	355	524
HSKHDBE02I4YCA	59-336	278	15-360	346	497
HSKHDBE02FTCNG	54-417	364	15-417	403	522
HSKHDBE02FSAE4	59-378	320	15-394	380	518
HSKHDBE02I3XJU	54-347	294	15-347	333	529
HSKHDBE02HIXRI	59-393	335	15-393	379	515
HSKHDBE02F2V6C	56-226	171	15-226	212	639
HSKHDBE02I8I35	56-396	341	15-396	382	526
HSKHDBE02I484O	60-62	3	15-62	48	598
HSKHDBE02IMXGD	56-344	289	15-344	330	500
HSKHDBE02G7OQS	59-397	339	15-397	383	506
HSKHDBE02J6QW8	56-462	407	15-462	448	518
HSKHDBE02IUM82	56-320	265	15-320	306	490
HSKHDBE02FV2Q6	54-356	303	15-356	342	519
HSKHDBE02ILEBH	55-440	386	15-440	426	517
HSKHDBE02G02J3	56-421	366	15-421	407	560
HSKHDBE02JM3XN	56-334	279	15-334	320	538
HSKHDBE02JKIVB	55-393	339	15-393	379	531
HSKHDBE02IZBK5	59-373	315	15-373	359	515
HSKHDBE02IBSEN	56-333	278	15-357	343	524
HSKHDBE02GLW99	54-370	317	15-370	356	528
HSKHDBE02G1GK1	56-472	417	15-472	458	493
HSKHDBE02HGQXY	53-53	1	15-53	39	569
HSKHDBE02FH34W	53-407	355	15-417	403	537
HSKHDBE02H49T8	58-308	251	15-308	294	518
HSKHDBE02HHTI0	56-341	286	15-347	333	503
HSKHDBE02IUB0Z	55-314	260	15-314	300	501
HSKHDBE02G8EXI	55-89	35	15-89	75	991
HSKHDBE02GBVR8	58-273	216	15-273	259	544
HSKHDBE02GOJUY	56-327	272	15-327	313	574
HSKHDBE02JA0ZD	62-336	275	15-336	322	518
HSKHDBE02GH6P3	57-381	325	15-381	367	529
HSKHDBE02GZ18F	56-370	315	15-370	356	497
HSKHDBE02G7WNH	57-363	307	15-363	349	533
HSKHDBE02HJ2J8	56-439	384	15-439	425	545
HSKHDBE02FS4HW	55-335	281	15-335	321	531
HSKHDBE02GRDWV	56-408	353	15-408	394	492
HSKHDBE02HHZAI	62-337	276	15-337	323	509
HSKHDBE02JVTHI	54-371	318	15-371	357	544
HSKHDBE02I1RIM	58-323	266	15-323	309	518
HSKHDBE02ITT68	58-230	173	15-263	249	554
HSKHDBE02GECQ6	54-441	388	15-441	427	516
HSKHDBE02FOGPM	60-330	271	15-330	316	505
HSKHDBE02FXRD4	56-398	343	15-398	384	520
HSKHDBE02F9AK7	54-67	14	15-67	53	619
HSKHDBE02I1CBK	58-323	266	15-323	309	514
HSKHDBE02IHBGN	36-36	1	15-70	56	571
HSKHDBE02FPB94	93-373	281	15-373	359	491
HSKHDBE02FXMTY	58-182	125	15-182	168	410
HSKHDBE02G2RL4	59-425	367	15-425	411	504
HSKHDBE02FK44W	54-221	168	15-221	207	648
HSKHDBE02FKE4E	58-308	251	15-308	294	551
HSKHDBE02IWWLU	57-359	303	15-359	345	543
HSKHDBE02HQPQV	37-149	113	15-149	135	664
HSKHDBE02I5V64	55-364	310	15-364	350	520
HSKHDBE02HSNGE	56-359	304	15-359	345	518
HSKHDBE02HQTE8	56-365	310	15-365	351	528
HSKHDBE02HWT2U	59-336	278	15-338	324	516
HSKHDBE02JM9KJ	55-323	269	15-323	309	534
HSKHDBE02GECJE	57-231	175	15-231	217	588
HSKHDBE02GWFLI	55-297	243	15-297	283	534
HSKHDBE02FZ0BY	59-160	102	15-160	146	518
HSKHDBE02GAME0	57-339	283	15-339	325	522
HSKHDBE02ID5R7	57-405	349	15-405	391	519
HSKHDBE02HLCPA	54-403	350	15-403	389	510
HSKHDBE02F4TM4	58-453	396	15-453	439	547
HSKHDBE02F6MHL	57-395	339	15-395	381	544
HSKHDBE02I6VLW	55-285	231	15-285	271	572
HSKHDBE02GRLC0	56-279	224	15-279	265	559
HSKHDBE02H8Z9G	57-208	152	15-208	194	803
HSKHDBE02GXLN4	59-436	378	15-445	431	512
HSKHDBE02HZ82C	59-497	439	15-497	483	530
HSKHDBE02JBMTO	60-340	281	15-342	328	492
HSKHDBE02HFIV4	54-339	286	15-339	325	528
HSKHDBE02JR6GT	57-367	311	15-367	353	511
HSKHDBE02I9SDV	60-335	276	15-335	321	533
HSKHDBE02G27ZR	54-347	294	15-347	333	550
HSKHDBE02IX4P9	57-393	337	15-393	379	500
HSKHDBE02HJ5ZK	56-427	372	15-427	413	521
HSKHDBE02GS4DZ	57-336	280	15-336	322	512
HSKHDBE02FPC69	58-376	319	15-411	397	529
HSKHDBE02JWI0O	59-174	116	15-174	160	647
HSKHDBE02FUR9X	62-427	366	15-427	413	528
HSKHDBE02ITVKZ	57-429	373	15-429	415	560
HSKHDBE02FXMJX	54-329	276	15-329	315	505
HSKHDBE02GWITB	58-376	319	15-376	362	561
HSKHDBE02JJPWR	57-344	288	15-344	330	500
HSKHDBE02GH9UH	62-349	288	15-349	335	518
HSKHDBE02HFK46	57-317	261	15-317	303	508
HSKHDBE02FJFV9	57-204	148	15-213	199	625
HSKHDBE02GFZ9K	56-340	285	15-340	326	536
HSKHDBE02GV7DI	46-46	1	15-46	32	635
HSKHDBE02GFEHK	56-398	343	15-408	394	527
HSKHDBE02FPRJG	57-433	377	15-433	419	551
HSKHDBE02JUYOB	55-410	356	15-428	414	527
HSKHDBE02H29SI	59-362	304	15-362	348	526
HSKHDBE02GGZEY	35-35	1	15-53	39	560
HSKHDBE02I9DTZ	56-302	247	15-302	288	604
HSKHDBE02G9WNZ	56-333	278	15-352	338	521
HSKHDBE02FI75A	56-383	328	15-383	369	531
HSKHDBE02J0L2P	56-322	267	15-322	308	524
HSKHDBE02GLIJT	57-406	350	15-406	392	518
HSKHDBE02FZ46T	57-344	288	15-349	335	516
HSKHDBE02H44YD	56-414	359	15-414	400	501
HSKHDBE02F49D5	55-472	418	15-472	458	516
HSKHDBE02HSNNT	54-372	319	15-372	358	524
HSKHDBE02HZIK5	56-281	226	15-281	267	734
HSKHDBE02H84BQ	59-363	305	15-373	359	513
HSKHDBE02JI9SR	56-221	166	15-221	207	529
HSKHDBE02JKKAI	61-348	288	15-348	334	529
HSKHDBE02IDJP9	59-346	288	15-346	332	532
HSKHDBE02ILYVN	58-87	30	15-127	113	555
HSKHDBE02JCEWT	62-324	263	15-324	310	583
HSKHDBE02F5UPL	59-381	323	15-381	367	519
HSKHDBE02FEUPW	56-73	18	15-73	59	616
HSKHDBE02F7H60	54-367	314	15-367	353	518
HSKHDBE02HZMZ3	59-467	409	15-467	453	532
HSKHDBE02FTCSI	56-251	196	15-251	237	573
HSKHDBE02FW97G	59-387	329	15-387	373	497
HSKHDBE02GOF50	37-49	13	15-49	35	590
HSKHDBE02J5IKO	56-378	323	15-378	364	506
HSKHDBE02JBHNN	57-302	246	15-321	307	535
HSKHDBE02GE2I1	57-410	354	15-410	396	525
HSKHDBE02FSIZH	55-372	318	15-372	358	519
HSKHDBE02IQGQP	58-431	374	15-431	417	524
HSKHDBE02IE0UT	56-328	273	15-328	314	516
HSKHDBE02IQK00	56-423	368	15-423	409	498
HSKHDBE02JC59Y	62-317	256	15-317	303	524
HSKHDBE02J4USS	53-272	220	15-272	258	555
HSKHDBE02IRIX0	58-298	241	15-298	284	541
HSKHDBE02JU0QA	60-341	282	15-341	327	496
HSKHDBE02GAJ0G	55-271	217	15-290	276	534
HSKHDBE02F8S1D	60-178	119	15-178	164	696
HSKHDBE02F85QE	57-407	351	15-407	393	517
HSKHDBE02GO7Y1	56-432	377	15-432	418	512
HSKHDBE02H2HRZ	58-357	300	15-357	343	539
HSKHDBE02GJBST	56-312	257	15-312	298	502
HSKHDBE02F6E04	55-362	308	15-362	348	535
HSKHDBE02HOROR	59-141	83	15-153	139	522
HSKHDBE02JLU59	56-391	336	15-391	377	494
HSKHDBE02G9XR2	56-368	313	15-368	354	518
HSKHDBE02J4Z6L	57-361	305	15-361	347	538
HSKHDBE02HBV3O	58-327	270	15-327	313	506
HSKHDBE02F6EO4	58-274	217	15-274	260	288
HSKHDBE02GLV2Y	56-279	224	15-306	292	513
HSKHDBE02JXCEE	57-432	376	15-432	418	527
HSKHDBE02HSHZS	55-178	124	15-178	164	499
HSKHDBE02FRTX2	59-404	346	15-404	390	512
HSKHDBE02G5UOU	57-313	257	15-313	299	505
HSKHDBE02GLH6N	56-453	398	15-462	448	553
HSKHDBE02F8XVT	56-288	233	15-340	326	375
HSKHDBE02GMQM7	59-435	377	15-435	421	529
HSKHDBE02GHHWP	57-426	370	15-426	412	526
HSKHDBE02H72WP	56-160	105	15-160	146	739
HSKHDBE02IQHNI	57-187	131	15-187	173	538
HSKHDBE02G561C	60-380	321	15-380	366	503
HSKHDBE02H140M	56-396	341	15-396	382	521
HSKHDBE02GQR2Y	59-439	381	15-439	425	507
HSKHDBE02G0WKI	61-386	326	15-393	379	566
HSKHDBE02HXCDA	54-495	442	15-495	481	500
HSKHDBE02G6RII	57-363	307	15-363	349	523
HSKHDBE02F7LSO	59-391	333	15-391	377	521
HSKHDBE02GT5OY	57-447	391	15-447	433	505
HSKHDBE02FXYCJ	54-408	355	15-408	394	510
HSKHDBE02GZ6YT	55-431	377	15-463	449	510
HSKHDBE02GCHZB	59-335	277	15-342	328	476
HSKHDBE02FRTHM	56-433	378	15-453	439	506
HSKHDBE02FYLHV	56-374	319	15-374	360	516
HSKHDBE02FXI8C	57-475	419	15-475	461	545
HSKHDBE02ILB4J	56-350	295	15-350	336	525
HSKHDBE02IY1RY	55-380	326	15-380	366	531
HSKHDBE02ISY10	37-371	335	15-371	357	528
HSKHDBE02JMWSU	55-286	232	15-286	272	533
HSKHDBE02FMX1U	49-49	1	15-49	35	596
HSKHDBE02GJTWG	54-310	257	15-310	296	593
HSKHDBE02F8ELA	53-437	385	15-437	423	537
HSKHDBE02G7ARZ	58-327	270	15-327	313	561
HSKHDBE02JFHW3	54-345	292	15-345	331	365
HSKHDBE02JY2FN	54-57	4	15-57	43	609
HSKHDBE02I7KOL	57-354	298	15-354	340	542
HSKHDBE02H0CPR	57-267	211	15-267	253	538
HSKHDBE02F2E68	56-388	333	15-388	374	514
HSKHDBE02G7AYS	56-383	328	15-383	369	531
HSKHDBE02IBR81	56-359	304	15-359	345	538
HSKHDBE02IJ0MZ	55-451	397	15-451	437	530
HSKHDBE02INBEV	56-329	274	15-329	315	546
HSKHDBE02HVGW7	56-69	14	15-69	55	519
HSKHDBE02FX0Z6	56-385	330	15-385	371	506
HSKHDBE02FM9AE	54-355	302	15-355	341	526
HSKHDBE02FX564	58-336	279	15-336	322	519
HSKHDBE02FVEFM	59-435	377	15-435	421	532
HSKHDBE02HWLEN	93-381	289	15-381	367	524
HSKHDBE02H9DGB	57-374	318	15-410	396	502
HSKHDBE02FZAB4	59-378	320	15-401	387	531
HSKHDBE02GQFLX	56-398	343	15-398	384	494
HSKHDBE02GJOG0	57-417	361	15-472	458	496
